time_s,x_m,y_m,nearest_index,error_m
3.1672999284637626e-05,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.00012979099938092986,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.00031077299991011387,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0003939929993066471,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0005821439999635913,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0006598059999305406,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0008512139993399614,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0009286969998356653,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0011421319995861268,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0012425779996192432,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0014475620000666822,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.001523432999420038,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0017075790001399582,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0017823170001065591,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.00197245099934662,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0021468659997481154,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0023215889996208716,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0025133439994533546,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0026842999996006256,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.002855070999430609,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.003024859999641194,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0031945310001901817,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0033698950001053163,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.003545677000147407,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0037144039997656364,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0038820969994048937,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.004048650000186171,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.00421518199982529,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.004387134999888076,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0045683379994443385,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.004838811999434256,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.005042699000114226,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.005253483000160486,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.005457659000057902,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0055361899994750274,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.005715973999940616,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.005895169999348582,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.006067796000024828,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.006234890999621712,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.006411852999917755,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.006582699999853503,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0067510319995562895,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.0069203189996187575,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.007086531999448198,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.007258233999891672,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.00743422199957422,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.007612937999510905,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.007788529999743332,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.007964141999764252,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.008140963000187185,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.00832007999997586,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.008500457999616629,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.008680129999447672,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.008858503999363165,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.009037607999744068,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.009217284999976982,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.00940000299942767,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.009625255000173638,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.009706128999823704,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.009888458999739669,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.010070182999697863,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01024864000009984,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.010428242999296344,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.010594985999887285,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.010761292999632133,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.010930196000117576,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.011097013999460614,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.011264899999332556,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.011442760999671009,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.011613445999500982,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.011781673999394116,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01194915299947752,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.012114314999962517,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.012280767999982345,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.012455389999558975,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.012621348999346083,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01278913299938722,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.012971483000001172,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.013187928999286669,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.013267951999296201,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.013455044999318488,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.013628854999296891,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.013802890999613737,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.013971022000077937,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.014139823999357759,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.014306596999631438,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.014477850999355724,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.014649001000179851,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.014817507999396184,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.014981958999669587,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.015150411999456992,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01531764999981533,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.015491344000110985,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.015657963999728963,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01582306599993899,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.015992225999980292,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01615745299932314,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.016328685999724257,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01649368099970161,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01666012699934072,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.016831350999382266,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01700918099959381,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.017210263999913877,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01739501999963977,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01746962099969096,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01764636600000813,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.017823067999415798,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.017992534999393683,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.018159982999350177,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.018336997000005795,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.018506767999497242,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.018674477999411465,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01884057799998118,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.019005772000127763,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01917096999932255,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01934035500016762,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01951338700018823,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.01968511899940495,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.019852993999847968,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.020021311000164133,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.020187049999549345,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.020357542999590805,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.020523213999695145,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.020689512999524595,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.020854800999586587,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.021032662999459717,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.021211109999967448,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.021394798000073934,0.3165904194337621,0.571441907452334,0,0.027825213446449133
0.02157437999994727,0.3165904194337621,0.571441907452334,0,0.027825213446449133
